province,city_muni,year,ira
Batangas,Padre Garcia,1999,18.383685
Batangas,Padre Garcia,2000,20.045292
Batangas,Padre Garcia,2001,19.328974
Batangas,Padre Garcia,2002,26.40443823
Batangas,Padre Garcia,2003,25.960907
Batangas,Padre Garcia,2004,26.8493
Batangas,Padre Garcia,2005,28.556606
Batangas,Padre Garcia,2006,28.556606
Batangas,Padre Garcia,2007,34.571316
Batangas,Padre Garcia,2008,44.32926049
Batangas,Padre Garcia,2009,50.040831
Batangas,Padre Garcia,2010,53.825981
Batangas,Padre Garcia,2011,57.480135
Batangas,Padre Garcia,2012,55.771547
Batangas,Padre Garcia,2013,62.809487
Batangas,Padre Garcia,2014,71.178621
Batangas,Padre Garcia,2015,81.202032
Batangas,Padre Garcia,2016,89.518692
Batangas,Rosario,1992,0.306154
Batangas,Rosario,1993,0
Batangas,Rosario,1994,12.231431
Batangas,Rosario,1995,12.231431
Batangas,Rosario,1996,12.231431
Batangas,Rosario,1997,25.941575
Batangas,Rosario,1998,28.386646
Batangas,Rosario,1999,35.658004
Batangas,Rosario,2000,43.182319
Batangas,Rosario,2001,39.886464
Batangas,Rosario,2002,54.528
Batangas,Rosario,2003,57.349
Batangas,Rosario,2004,57.335992
Batangas,Rosario,2005,62.213811
Batangas,Rosario,2006,72.70856097
Batangas,Rosario,2007,75.652775
Batangas,Rosario,2008,90.74913142
Batangas,Rosario,2009,102.32585
Batangas,Rosario,2010,108.699194
Batangas,Rosario,2011,117.758816
Batangas,Rosario,2012,114.449121
Batangas,Rosario,2013,134.137155
Batangas,Rosario,2014,152.200015
Batangas,Rosario,2015,173.79770019999998
Batangas,Rosario,2016,191.752649
Batangas,San Jose,1992,4.098789
Batangas,San Jose,1993,0
Batangas,San Jose,1994,9.949458
Batangas,San Jose,1995,9.949458
Batangas,San Jose,1996,9.949458
Batangas,San Jose,1997,15.747057
Batangas,San Jose,1998,17.086952
Batangas,San Jose,1999,20.956016
Batangas,San Jose,2000,22.88529
Batangas,San Jose,2001,23.092634
Batangas,San Jose,2002,33.2301
Batangas,San Jose,2003,36.3164
Batangas,San Jose,2004,34.913242
Batangas,San Jose,2005,38.09326
Batangas,San Jose,2006,41.771301
Batangas,San Jose,2007,41.771301
Batangas,San Jose,2008,51.889003
Batangas,San Jose,2009,90.17844731999999
Batangas,San Jose,2010,69.524363
Batangas,San Jose,2011,37.119456
Batangas,San Jose,2012,72.12949
Batangas,San Jose,2013,85.419383
Batangas,San Jose,2014,97.303067
Batangas,San Jose,2015,111.004153
Batangas,San Jose,2016,121.993933
Batangas,San Juan,1992,7.522413
Batangas,San Juan,1993,0
Batangas,San Juan,1994,17.709604
Batangas,San Juan,1995,17.709604
Batangas,San Juan,1996,17.709604
Batangas,San Juan,1997,26.022259
Batangas,San Juan,1998,28.530727
Batangas,San Juan,1999,35.799373
Batangas,San Juan,2000,43.34026
Batangas,San Juan,2001,41.628303
Batangas,San Juan,2002,63.14095
Batangas,San Juan,2003,56.552709
Batangas,San Juan,2004,55.846721
Batangas,San Juan,2005,60.527324
Batangas,San Juan,2006,71.17281967
Batangas,San Juan,2007,73.498758
Batangas,San Juan,2008,89.446755
Batangas,San Juan,2009,99.155992
Batangas,San Juan,2010,105.301288
Batangas,San Juan,2011,114.056251
Batangas,San Juan,2012,110.820777
Batangas,San Juan,2013,127.773363
Batangas,San Juan,2014,144.940313
Batangas,San Juan,2015,165.500561
Batangas,San Juan,2016,182.56166
Batangas,San Luis,1992,2.875558
Batangas,San Luis,1993,0
Batangas,San Luis,1994,7.14067
Batangas,San Luis,1995,7.14067
Batangas,San Luis,1996,7.14067
Batangas,San Luis,1997,11.532673
Batangas,San Luis,1998,12.537708
Batangas,San Luis,1999,15.590325
Batangas,San Luis,2000,19.410749
Batangas,San Luis,2001,17.639109
Batangas,San Luis,2002,21.740021
Batangas,San Luis,2003,23.31
Batangas,San Luis,2004,18.962797
Batangas,San Luis,2005,24.55802235
Batangas,San Luis,2006,29.6935079
Batangas,San Luis,2007,30.604932
Batangas,San Luis,2008,35.23611291
Batangas,San Luis,2009,40.22916
Batangas,San Luis,2010,42.676685
Batangas,San Luis,2011,46.15164
Batangas,San Luis,2012,44.775084
Batangas,San Luis,2013,50.032176
Batangas,San Luis,2014,56.632356
Batangas,San Luis,2015,68.043956
Batangas,San Luis,2016,71.117472
Batangas,San Nicolas,1992,2.440784
Batangas,San Nicolas,1993,0
Batangas,San Nicolas,1994,5.37974
Batangas,San Nicolas,1995,5.37974
Batangas,San Nicolas,1996,5.37974
Batangas,San Nicolas,1997,8.342589
Batangas,San Nicolas,1998,8.74011
Batangas,San Nicolas,1999,10.849286
Batangas,San Nicolas,2000,12.888999
Batangas,San Nicolas,2001,8.199
Batangas,San Nicolas,2002,15.9495
Batangas,San Nicolas,2003,16.737
Batangas,San Nicolas,2004,16.71926013
Batangas,San Nicolas,2005,18.47587378
Batangas,San Nicolas,2006,21.61949352
Batangas,San Nicolas,2007,21.77051
Batangas,San Nicolas,2008,26.67337289
Batangas,San Nicolas,2009,30.071221
Batangas,San Nicolas,2010,31.894829
Batangas,San Nicolas,2011,34.482598
Batangas,San Nicolas,2012,33.41256
Batangas,San Nicolas,2013,38.084292
Batangas,San Nicolas,2014,43.100244
Batangas,San Nicolas,2015,49.139501
Batangas,San Nicolas,2016,54.119577
Batangas,San Pascual,1992,3.72821
Batangas,San Pascual,1993,0
Batangas,San Pascual,1994,8.828425
Batangas,San Pascual,1995,8.828425
Batangas,San Pascual,1996,8.828425
Batangas,San Pascual,1997,14.42186
Batangas,San Pascual,1998,15.720909
Batangas,San Pascual,1999,19.360095
Batangas,San Pascual,2000,27.102721
Batangas,San Pascual,2001,21.590617
Batangas,San Pascual,2002,31.331296
Batangas,San Pascual,2003,46.294
Batangas,San Pascual,2004,32.31051853
Batangas,San Pascual,2005,35.041334
Batangas,San Pascual,2006,41.8286935
Batangas,San Pascual,2007,40.082616
Batangas,San Pascual,2008,53.64642176
Batangas,San Pascual,2009,60.692052
Batangas,San Pascual,2010,64.504342
Batangas,San Pascual,2011,69.901412
Batangas,San Pascual,2012,67.890032
Batangas,San Pascual,2013,76.492164
Batangas,San Pascual,2014,86.813591
Batangas,San Pascual,2015,99.152741
Batangas,San Pascual,2016,109.411974
Batangas,Santa Teresita,1992,2.29905
Batangas,Santa Teresita,1993,0
Batangas,Santa Teresita,1994,5.038792
Batangas,Santa Teresita,1995,5.038792
Batangas,Santa Teresita,1996,5.038792
Batangas,Santa Teresita,1997,5.038792
Batangas,Santa Teresita,1998,8.726803
Batangas,Santa Teresita,1999,10.73704439
Batangas,Santa Teresita,2000,11.847998
Batangas,Santa Teresita,2001,13.610151
Batangas,Santa Teresita,2002,14.38964406
Batangas,Santa Teresita,2003,16.599
Batangas,Santa Teresita,2004,15.837866
Batangas,Santa Teresita,2005,17.07078
Batangas,Santa Teresita,2006,20.03774751
Batangas,Santa Teresita,2007,20.574
Batangas,Santa Teresita,2008,24.477699
Batangas,Santa Teresita,2009,28.852693
Batangas,Santa Teresita,2010,45.567504
Batangas,Santa Teresita,2011,32.83533571
Batangas,Santa Teresita,2012,32.005821
Batangas,Santa Teresita,2013,35.601384
Batangas,Santa Teresita,2014,40.239284
Batangas,Santa Teresita,2015,45.831968
Batangas,Santa Teresita,2016,50.23822
Batangas,Santo Tomas,1992,5.717662
Batangas,Santo Tomas,1993,0
Batangas,Santo Tomas,1994,12.407232
Batangas,Santo Tomas,1995,12.407232
Batangas,Santo Tomas,1996,12.407232
Batangas,Santo Tomas,1997,21.116329
Batangas,Santo Tomas,1998,21.942903
Batangas,Santo Tomas,1999,28.566327
Batangas,Santo Tomas,2000,27.744848
Batangas,Santo Tomas,2001,33.87722
Batangas,Santo Tomas,2002,48.43214136
Batangas,Santo Tomas,2003,50.101
Batangas,Santo Tomas,2004,49.417513
Batangas,Santo Tomas,2005,50.423659
Batangas,Santo Tomas,2006,62.78272372
Batangas,Santo Tomas,2007,65.258513
Batangas,Santo Tomas,2008,92.91567576999999
Batangas,Santo Tomas,2009,105.66568
Batangas,Santo Tomas,2010,112.358154
Batangas,Santo Tomas,2011,124.273637
Batangas,Santo Tomas,2012,118.4518
Batangas,Santo Tomas,2013,139.984052
Batangas,Santo Tomas,2014,159.225026
Batangas,Santo Tomas,2015,184.241324
Batangas,Santo Tomas,2016,200.528821
Batangas,Taal,1992,3.717626
Batangas,Taal,1993,0
Batangas,Taal,1994,0.141831
Batangas,Taal,1995,0.141831
Batangas,Taal,1996,10.500237
Batangas,Taal,1997,14.18134
Batangas,Taal,1998,15.296675
Batangas,Taal,1999,19.201557
Batangas,Taal,2000,22.765064
Batangas,Taal,2001,21.77136
Batangas,Taal,2002,29.66824232
Batangas,Taal,2003,30.85458
Batangas,Taal,2004,30.144672
Batangas,Taal,2005,32.61682143
Batangas,Taal,2006,38.26287869
Batangas,Taal,2007,39.552817
Batangas,Taal,2008,49.27630514
Batangas,Taal,2009,55.6094
Batangas,Taal,2010,59.061462
Batangas,Taal,2011,64.844717
Batangas,Taal,2012,62.11341
Batangas,Taal,2013,67.97373
Batangas,Taal,2014,77.043896
Batangas,Taal,2015,87.891179
Batangas,Taal,2016,96.90648
Batangas,Talisay,1992,0
Batangas,Talisay,1993,0
Batangas,Talisay,1994,7.028618
Batangas,Talisay,1995,7.876416
Batangas,Talisay,1996,7.876416
Batangas,Talisay,1997,11.285477
Batangas,Talisay,1998,11.503542
Batangas,Talisay,1999,15.480765
Batangas,Talisay,2000,16.943016
Batangas,Talisay,2001,18.624
Batangas,Talisay,2002,24.275
Batangas,Talisay,2003,24.731
Batangas,Talisay,2004,24.698354
Batangas,Talisay,2005,26.28548
Batangas,Talisay,2006,26.732569
Batangas,Talisay,2007,26.732569
Batangas,Talisay,2008,39.022099
Batangas,Talisay,2009,46.85193
Batangas,Talisay,2010,48.824171
Batangas,Talisay,2011,52.858974
Batangas,Talisay,2012,51.3067565
Batangas,Talisay,2013,56.6263815
Batangas,Talisay,2014,64.183952
Batangas,Talisay,2015,73.239576
Batangas,Talisay,2016,80.74911
Batangas,Tanauan City,1992,8.240857
Batangas,Tanauan City,1993,0
Batangas,Tanauan City,1994,19.420914
Batangas,Tanauan City,1995,19.420914
Batangas,Tanauan City,1996,19.420914
Batangas,Tanauan City,1997,30.242165
Batangas,Tanauan City,1998,31.244511
Batangas,Tanauan City,1999,31.244511
Batangas,Tanauan City,2000,47.048257
Batangas,Tanauan City,2001,109.081032
Batangas,Tanauan City,2002,159.55202
Batangas,Tanauan City,2003,167.118
Batangas,Tanauan City,2004,166.51757
Batangas,Tanauan City,2005,176.227851
Batangas,Tanauan City,2006,193.984259
Batangas,Tanauan City,2007,213.552032
Batangas,Tanauan City,2008,224.421717
Batangas,Tanauan City,2009,281.785379
Batangas,Tanauan City,2010,307.361067
Batangas,Tanauan City,2011,329.888784
Batangas,Tanauan City,2012,287.066967
Batangas,Tanauan City,2013,309.788323
Batangas,Tanauan City,2014,348.290655
Batangas,Tanauan City,2015,398.138737
Batangas,Tanauan City,2016,435.51426
Batangas,Taysan,1992,3.316944
Batangas,Taysan,1993,0
Batangas,Taysan,1994,8.107874
Batangas,Taysan,1995,8.107874
Batangas,Taysan,1996,8.107874
Batangas,Taysan,1997,12.321792
Batangas,Taysan,1998,12.789812
Batangas,Taysan,1999,12.789812
Batangas,Taysan,2001,17.561
Batangas,Taysan,2002,24.810954
Batangas,Taysan,2003,26.756
Batangas,Taysan,2004,26.04648
Batangas,Taysan,2005,28.168749
Batangas,Taysan,2006,33.0527749
Batangas,Taysan,2007,34.12745
Batangas,Taysan,2008,41.11140042
Batangas,Taysan,2009,46.352682
Batangas,Taysan,2010,49.185822
Batangas,Taysan,2011,53.220708
Batangas,Taysan,2012,51.63234
Batangas,Taysan,2013,58.385221
Batangas,Taysan,2014,66.137179
Batangas,Taysan,2015,75.461182
Batangas,Taysan,2016,83.163756
Batangas,Tingloy,1992,2.373154
Batangas,Tingloy,1993,0
Batangas,Tingloy,1994,5.615093
Batangas,Tingloy,1995,5.615093
Batangas,Tingloy,1996,5.615093
Batangas,Tingloy,1997,8.308495
Batangas,Tingloy,1998,8.493141
Batangas,Tingloy,1999,11.451241
Batangas,Tingloy,2000,13.16257674
Batangas,Tingloy,2001,12.713603
Batangas,Tingloy,2002,17.0553319
Batangas,Tingloy,2003,18.283
Batangas,Tingloy,2004,17.898212
Batangas,Tingloy,2005,19.04185429
Batangas,Tingloy,2006,20.657937
Batangas,Tingloy,2007,22.39261284
Batangas,Tingloy,2008,26.29836664
Batangas,Tingloy,2009,30.188994
Batangas,Tingloy,2010,29.76591694
Batangas,Tingloy,2011,35.502444
Batangas,Tingloy,2012,33.35404
Batangas,Tingloy,2013,36.266554
Batangas,Tingloy,2014,41.023356
Batangas,Tingloy,2015,46.765548
Batangas,Tingloy,2016,51.486477
Batangas,Tuy,1992,0.309782
Batangas,Tuy,1993,0
Batangas,Tuy,1994,9.32197
Batangas,Tuy,1995,9.32197
Batangas,Tuy,1996,9.32197
Batangas,Tuy,1997,13.942146
Batangas,Tuy,1998,14.696354
Batangas,Tuy,1999,18.384153
Batangas,Tuy,2000,22.273881
Batangas,Tuy,2001,23.115257
Batangas,Tuy,2002,27.192461
Batangas,Tuy,2003,30.06908
Batangas,Tuy,2004,28.567389
Batangas,Tuy,2005,30.98764032
Batangas,Tuy,2006,36.378633
Batangas,Tuy,2007,37.556802
Batangas,Tuy,2008,44.089332
Batangas,Tuy,2009,52.17745
Batangas,Tuy,2010,54.479949
Batangas,Tuy,2011,58.986462
Batangas,Tuy,2012,57.243065
Batangas,Tuy,2013,63.1906795
Batangas,Tuy,2014,71.633112
Batangas,Tuy,2015,81.77094
Batangas,Tuy,2016,90.157308
Benguet,Atok,1992,2.872115
Benguet,Atok,1993,5.349386
Benguet,Atok,1994,8.22757
Benguet,Atok,1995,9.04215
Benguet,Atok,1996,9.693676
Benguet,Atok,1997,12.35802
Benguet,Atok,1998,12.856446
Benguet,Atok,1999,17.264557
Benguet,Atok,2000,20.075834
Benguet,Atok,2001,23.833637
Benguet,Atok,2002,24.74796235
Benguet,Atok,2003,25.78532
Benguet,Atok,2004,25.078803
Benguet,Atok,2005,27.004428
Benguet,Atok,2006,30.07599522
Benguet,Atok,2007,32.629204
Benguet,Atok,2008,39.59692343
Benguet,Atok,2009,44.603063
Benguet,Atok,2010,47.228111
Benguet,Atok,2012,49.439067
Benguet,Atok,2013,54.440354
Benguet,Atok,2014,61.527613
Benguet,Atok,2015,70.123592
Benguet,Atok,2016,77.15345
Benguet,Baguio City,1992,54.045023
Benguet,Baguio City,1993,100.570614
Benguet,Baguio City,1994,120.473317
Benguet,Baguio City,1995,125.044617
Benguet,Baguio City,1996,134.461792
Benguet,Baguio City,1997,164.453402
Benguet,Baguio City,1998,177.871215
Benguet,Baguio City,1999,189.473917
Benguet,Baguio City,2000,227.726943
Benguet,Baguio City,2001,223.743231
Benguet,Baguio City,2002,226.407356
Benguet,Baguio City,2003,236.22084
Benguet,Baguio City,2004,236.257752
Benguet,Baguio City,2005,249.291285
Benguet,Baguio City,2006,253.682485
Benguet,Baguio City,2007,302.234764
Benguet,Baguio City,2008,323.333958
Benguet,Baguio City,2009,409.392018
Benguet,Baguio City,2010,441.231096
Benguet,Baguio City,2011,472.853857
Benguet,Baguio City,2012,420.929335
Benguet,Baguio City,2013,451.951956
Benguet,Baguio City,2014,497.942074
Benguet,Baguio City,2015,569.280108
Benguet,Baguio City,2016,622.527964
Benguet,Bakun,1992,3.253325
Benguet,Bakun,1993,5.832084
Benguet,Bakun,1994,7.915537
Benguet,Bakun,1995,8.68224
Benguet,Bakun,1996,9.293295
Benguet,Bakun,1997,13.273307
Benguet,Bakun,1998,14.317439
Benguet,Bakun,1999,17.440007
Benguet,Bakun,2000,21.115724
Benguet,Bakun,2001,20.298208
Benguet,Bakun,2002,24.6171217
Benguet,Bakun,2003,26.212987
Benguet,Bakun,2004,25.502364
Benguet,Bakun,2005,27.460277
Benguet,Bakun,2006,32.17095365
Benguet,Bakun,2007,33.739876
Benguet,Bakun,2008,39.14147143
Benguet,Bakun,2009,44.010482
Benguet,Bakun,2010,46.574846
Benguet,Bakun,2012,48.7056
Benguet,Bakun,2013,55.118712
Benguet,Bakun,2014,62.299164
Benguet,Bakun,2015,71.042886
Benguet,Bakun,2016,78.161106
Benguet,Bokod,1992,4.617727
Benguet,Bokod,1993,7.964799
Benguet,Bokod,1994,10.499912
Benguet,Bokod,1995,11.462038
Benguet,Bokod,1996,12.210936
Benguet,Bokod,1997,16.109738
Benguet,Bokod,1998,13.734753
Benguet,Bokod,1999,16.294501
Benguet,Bokod,2000,20.48611
Benguet,Bokod,2001,24.921531
Benguet,Bokod,2002,23.87599
Benguet,Bokod,2003,25.727887
Benguet,Bokod,2004,25.01716
Benguet,Bokod,2005,27.417756
Benguet,Bokod,2006,31.57065731
Benguet,Bokod,2007,32.48298
Benguet,Bokod,2008,39.03551898
Benguet,Bokod,2009,43.956261
Benguet,Bokod,2010,46.511187
Benguet,Bokod,2012,48.636696
Benguet,Bokod,2013,53.45136
Benguet,Bokod,2014,60.380348
Benguet,Bokod,2015,68.820136
Benguet,Bokod,2016,75.688747
Benguet,Buguias,1992,4.004352
Benguet,Buguias,1993,7.21178
Benguet,Buguias,1994,9.763961
Benguet,Buguias,1995,10.817682
Benguet,Buguias,1996,11.662582
Benguet,Buguias,1997,11.662582
Benguet,Buguias,1998,11.662582
Benguet,Buguias,1999,19.304436
Benguet,Buguias,2000,24.372233
Benguet,Buguias,2001,23.686595
Benguet,Buguias,2002,29.698342
Benguet,Buguias,2003,32.873515
Benguet,Buguias,2004,31.181756
Benguet,Buguias,2005,33.672835
Benguet,Buguias,2006,34.39503874
Benguet,Buguias,2007,40.74174
Benguet,Buguias,2008,45.564063
Benguet,Buguias,2009,52.91106
Benguet,Buguias,2010,56.488336
Benguet,Buguias,2012,59.26331
Benguet,Buguias,2013,69.392232
Benguet,Buguias,2014,78.55843
Benguet,Buguias,2015,89.595429
Benguet,Buguias,2016,98.69737151999999
Benguet,Itogon,1992,7.937844
Benguet,Itogon,1993,21.096949
Benguet,Itogon,1994,18.581267
Benguet,Itogon,1995,20.654206
Benguet,Itogon,1996,22.321259
Benguet,Itogon,1997,23.482253
Benguet,Itogon,1998,31.261555
Benguet,Itogon,1999,33.450579
Benguet,Itogon,2000,39.071914
Benguet,Itogon,2001,41.922644
Benguet,Itogon,2002,47.20565514
Benguet,Itogon,2003,47.746369
Benguet,Itogon,2004,47.859176
Benguet,Itogon,2005,50.861418
Benguet,Itogon,2006,57.681603
Benguet,Itogon,2007,63.665007
Benguet,Itogon,2008,74.60513684
Benguet,Itogon,2009,84.700934
Benguet,Itogon,2010,88.703378
Benguet,Itogon,2012,93.063925
Benguet,Itogon,2013,108.81156
Benguet,Itogon,2014,122.258448
Benguet,Itogon,2015,139.542312
Benguet,Itogon,2016,153.760452
Benguet,Kabayan,1992,2.862676
Benguet,Kabayan,1993,5.116835
Benguet,Kabayan,1994,7.107482
Benguet,Kabayan,1995,7.107482
Benguet,Kabayan,1996,7.107482
Benguet,Kabayan,1997,10.592202
Benguet,Kabayan,1998,11.662303
Benguet,Kabayan,1999,14.063193
Benguet,Kabayan,2000,18.27083
Benguet,Kabayan,2001,17.09027
Benguet,Kabayan,2002,23.57592695
Benguet,Kabayan,2003,24.686885
Benguet,Kabayan,2004,23.976016
Benguet,Kabayan,2005,25.807838
Benguet,Kabayan,2006,27.01814963
Benguet,Kabayan,2007,31.154692
Benguet,Kabayan,2008,36.67369182
Benguet,Kabayan,2009,40.745617
Benguet,Kabayan,2010,43.858052
Benguet,Kabayan,2012,46.561984
Benguet,Kabayan,2013,51.462468
Benguet,Kabayan,2014,58.14899
Benguet,Kabayan,2015,66.284927
Benguet,Kabayan,2016,72.914135
Benguet,Kapangan,1992,3.130575
Benguet,Kapangan,1993,5.317742
Benguet,Kapangan,1994,7.608684
Benguet,Kapangan,1995,7.608684
Benguet,Kapangan,1996,9.015978
Benguet,Kapangan,1997,11.342182
Benguet,Kapangan,1998,12.294655
Benguet,Kapangan,1999,14.604934
Benguet,Kapangan,2000,17.178891
Benguet,Kapangan,2001,16.758232
Benguet,Kapangan,2002,23.73808991
Benguet,Kapangan,2003,24.80248
Benguet,Kapangan,2004,24.231897
Benguet,Kapangan,2005,25.932403
Benguet,Kapangan,2006,30.16703371
Benguet,Kapangan,2007,32.81911995
Benguet,Kapangan,2008,36.79036565
Benguet,Kapangan,2009,41.160172
Benguet,Kapangan,2010,43.005752
Benguet,Kapangan,2012,44.9971
Benguet,Kapangan,2013,51.182199
Benguet,Kapangan,2014,57.809895
Benguet,Kapangan,2015,65.835449
Benguet,Kapangan,2016,72.410893
Benguet,Kibungan,1992,3.181439
Benguet,Kibungan,1993,5.58713
Benguet,Kibungan,1994,7.68743
Benguet,Kibungan,1995,8.45489
Benguet,Kibungan,1996,9.070988
Benguet,Kibungan,1997,12.73787
Benguet,Kibungan,1998,14.188564
Benguet,Kibungan,1999,17.157729
Benguet,Kibungan,2000,20.779072
Benguet,Kibungan,2001,19.11032
Benguet,Kibungan,2002,25.34392497
Benguet,Kibungan,2003,26.384804
Benguet,Kibungan,2004,25.674199
Benguet,Kibungan,2005,27.655088
Benguet,Kibungan,2006,32.35100931
Benguet,Kibungan,2007,33.411746
Benguet,Kibungan,2008,39.58804835
Benguet,Kibungan,2009,44.489121
Benguet,Kibungan,2010,47.1563614
Benguet,Kibungan,2012,49.340768
Benguet,Kibungan,2013,55.472004
Benguet,Kibungan,2014,62.704239
Benguet,Kibungan,2015,71.492613
Benguet,Kibungan,2016,78.664368
Benguet,La Trinidad,1992,5.010094
Benguet,La Trinidad,1993,9.019338
Benguet,La Trinidad,1994,11.88751
Benguet,La Trinidad,1995,13.340832
Benguet,La Trinidad,1996,14.518151
Benguet,La Trinidad,1997,20.940642
Benguet,La Trinidad,1998,22.736821
Benguet,La Trinidad,1999,28.532601
Benguet,La Trinidad,2000,34.566631
Benguet,La Trinidad,2001,31.597468
Benguet,La Trinidad,2002,42.68760874
Benguet,La Trinidad,2003,43.371147
Benguet,La Trinidad,2004,43.357213
Benguet,La Trinidad,2005,40.849732
Benguet,La Trinidad,2006,55.20634318
Benguet,La Trinidad,2007,57.009849
Benguet,La Trinidad,2008,82.19521089
Benguet,La Trinidad,2009,93.176766
Benguet,La Trinidad,2010,99.029441
Benguet,La Trinidad,2012,104.337468
Benguet,La Trinidad,2013,122.463538
Benguet,La Trinidad,2014,138.978473
Benguet,La Trinidad,2015,158.66097
Benguet,La Trinidad,2016,175.085428
Benguet,Mankayan,1992,4.178592
Benguet,Mankayan,1993,7.595248
Benguet,Mankayan,1994,10.128433
Benguet,Mankayan,1995,15.374676
Benguet,Mankayan,1996,15.982647
Benguet,Mankayan,1997,15.213434
Benguet,Mankayan,1998,16.566229
Benguet,Mankayan,1999,20.184383
Benguet,Mankayan,2000,23.965439
Benguet,Mankayan,2001,23.03076009
Benguet,Mankayan,2002,29.59783547
Benguet,Mankayan,2003,30.695212
Benguet,Mankayan,2004,29.985263
Benguet,Mankayan,2005,33.1594492
Benguet,Mankayan,2006,37.828155
Benguet,Mankayan,2007,39.223626
Benguet,Mankayan,2008,42.851277
Benguet,Mankayan,2009,50.143795
Benguet,Mankayan,2010,53.175863
Benguet,Mankayan,2012,55.798685
Benguet,Mankayan,2013,62.151774
Benguet,Mankayan,2014,70.347858
Benguet,Mankayan,2015,80.212668
Benguet,Mankayan,2016,88.351596
Benguet,Sablan,1992,0
Benguet,Sablan,1993,3.961808
Benguet,Sablan,1994,5.669322
Benguet,Sablan,1995,6.241717
Benguet,Sablan,1996,6.711688
Benguet,Sablan,1997,8.80791
Benguet,Sablan,1998,9.461
Benguet,Sablan,1999,11.55333
Benguet,Sablan,2000,14.005381
Benguet,Sablan,2001,14.163677
Benguet,Sablan,2002,16.751646
Benguet,Sablan,2003,18.244966
Benguet,Sablan,2004,17.533094
Benguet,Sablan,2005,18.842207
Benguet,Sablan,2006,22.3209627
Benguet,Sablan,2007,22.658934
Benguet,Sablan,2008,26.234552
Benguet,Sablan,2009,30.679633
Benguet,Sablan,2010,32.485304
Benguet,Sablan,2012,33.92483868999999
Benguet,Sablan,2013,37.02453
Benguet,Sablan,2014,41.79324
Benguet,Sablan,2015,47.587271
Benguet,Sablan,2016,52.315608
Benguet,Tuba,1992,5.73468
Benguet,Tuba,1993,10.682265
Benguet,Tuba,1994,13.705433
Benguet,Tuba,1995,13.705433
Benguet,Tuba,1996,13.705433
Benguet,Tuba,1997,19.805913
Benguet,Tuba,1998,21.362682
Benguet,Tuba,1999,26.504345
Benguet,Tuba,2000,32.098893
Benguet,Tuba,2001,29.867166
Benguet,Tuba,2002,37.8337583
Benguet,Tuba,2003,39.72524
Benguet,Tuba,2004,38.322564
Benguet,Tuba,2005,41.403312
Benguet,Tuba,2006,45.396516
Benguet,Tuba,2007,50.133667
Benguet,Tuba,2008,58.67440916
Benguet,Tuba,2009,65.861281
Benguet,Tuba,2010,69.809508
Benguet,Tuba,2012,73.245182
